timestamp,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh
01/01/2018 00:15,3633.6755,3720.4553,14515.527,16.975445,0,13972.187,15605.11,3149.5195,63.27092,0,3071.317,9807.583
01/01/2018 00:30,3330.6191,3720.4553,14475.028,16.975445,0,14044.706,14219.546,2980.6572,63.147705,0,3066.7996,9807.583
01/01/2018 00:45,3159.6555,3720.4553,14488.537,16.975445,0,14530.922,12921.66,2818.6096,63.290585,0,3060.3481,9807.583
01/01/2018 01:00,2958.3306,3720.4553,14482.045,16.975445,0,13725.244,11627.775,2666.262,63.332924,0,3057.8225,9807.583
01/01/2018 01:15,2773.5688,3720.4553,13598.88,16.975445,0,12973.037,10338.497,2519.2434,63.251057,0,3042.1887,9807.583
01/01/2018 01:30,2581.5571,3720.4553,13611.097,16.975445,0,13237.772,9035.979,2384.7485,63.340878,0,3039.4097,9807.583
01/01/2018 01:45,2348.0974,3720.4553,13611.685,16.975445,0,13383.562,7943.0103,2263.3367,63.40927,0,3036.662,9807.583
01/01/2018 02:00,2235.6445,3720.4553,13611.47,16.975445,0,13555.397,6956.2646,2155.0647,63.269474,0,3034.8445,9807.583
01/01/2018 02:15,1994.813,3720.4553,13533.331,15.08395,0,13754.1,5910.5557,2065.8816,63.152992,0,3033.2546,9807.583
01/01/2018 02:30,1912.4285,3720.4553,13533.815,15.08395,0,13880.645,5208.5312,1986.7712,63.125328,0,3031.6477,9695.639
01/01/2018 02:45,1748.8328,3720.4553,13538.144,15.08395,0,14073.8955,4571.808,1921.0634,63.219273,0,3029.241,9434.027
01/01/2018 03:00,1580.3716,3720.4553,13540.079,15.08395,0,14187.651,4040.6633,1879.5931,63.348106,0,3024.3772,9297.505
01/01/2018 03:15,1793.6603,2630.2751,13434.753,27.5724,0,12709.623,3805.4897,1850.4363,63.279423,0,2007.1694,7482.313
01/01/2018 03:30,1699.628,2630.2751,13440.416,27.5724,0,12751.267,3659.0098,1822.813,63.145992,0,2006.8794,7684.0713
01/01/2018 03:45,1658.3567,2630.2751,13437.751,27.5724,0,12639.062,3486.7974,1814.5972,63.085155,0,2006.8417,7063.3843
01/01/2018 04:00,1572.4722,2630.2751,13427.427,27.5724,0,12555.895,3389.583,1806.6863,63.097404,0,3623.7239,6543.595
01/01/2018 04:15,1551.7052,2630.2751,13431.754,27.5724,0,12807.938,3375.6511,1804.4612,63.1823,0,1708.3948,5638.111
01/01/2018 04:30,1549.6663,2630.2751,13445.25,29.852322,0,13131.7705,3530.4429,1807.4979,3.2856793,0,1612.1136,5113.594
01/01/2018 04:45,1543.6155,2630.2751,13445.426,32.13224,0,13322.686,3770.8472,1816.6747,3.0200145,0,1599.1198,3549.0637
01/01/2018 05:00,1564.1624,2630.2751,13441.802,32.13224,0,13388.415,4063.6714,1835.4811,3.1993847,0,5961.6025,2541.3303
01/01/2018 05:15,1575.3462,2630.2751,13460.609,32.13224,0,13641.491,4461.0454,1860.6503,3.3100972,0,3267.5918,1336.0288
01/01/2018 05:30,1602.5166,2630.2751,13459.191,32.13224,0,13662.307,4841.9946,1887.3984,3.0040622,0,3096.2437,376.27042
01/01/2018 05:45,1610.8112,2630.2751,13463.552,32.13224,0,13720.668,5238.7495,1916.617,3.3099635,0,3065.5938,415.67474
01/01/2018 06:00,1681.2798,2630.2751,13471.54,32.13224,0,13862.727,6000.535,1954.0912,3.1698222,0,3046.6262,336.18985
01/01/2018 06:15,1740.0392,2630.2751,13488.057,32.13224,0,13860.175,6855.53,1997.9532,3.216873,0,3027.008,124.46508
01/01/2018 06:30,1874.8389,2630.2751,13492.392,32.13224,0,13874.126,7976.368,2058.8352,3.1693428,0,3021.0913,439.5488
01/01/2018 06:45,1991.8738,2630.2751,13486.694,32.13224,0,13794.035,9255.504,2125.4338,3.2177124,0,3011.9053,62.859676
01/01/2018 07:00,2205.2402,2630.2751,13503.983,32.13224,0,15018.643,10759.694,2199.1365,3.1775205,0,3012.488,432.62576
01/01/2018 07:15,2344.287,2630.2751,13783.078,32.13224,0,14852.5205,12272.281,2277.1104,3.1962028,0,3024.9954,318.6037
01/01/2018 07:30,2693.896,2630.2751,13781.462,32.13224,0,15052.719,13931.696,2363.815,3.2265105,0,3024.029,182.79576
01/01/2018 07:45,2742.83,2630.2751,13781.191,32.13224,0,15037.055,15889.8545,2456.2256,3.2131374,0,3023.7605,314.4767
01/01/2018 08:00,3217.7637,2630.2751,13788.405,32.13224,0,15074.201,17661.36,2550.5874,3.2064536,0,3024.843,177.90523
01/01/2018 08:15,3276.6892,2630.2751,14116.331,15.08395,0,16409.365,19596.62,2655.1833,2.9560657,0,3025.408,343.0442
01/01/2018 08:30,3680.3381,2630.2751,14115.8125,15.08395,0,16351.955,21281.748,2746.9524,2.8039966,0,3025.7598,415.163
01/01/2018 08:45,3762.9468,2630.2751,14125.112,15.08395,0,16462.15,23040.643,2844.5457,62.920128,0,3026.0386,4698.0513
01/01/2018 09:00,4192.9478,2630.2751,14136.688,15.08395,0,16457.621,24566.99,2936.9941,63.104286,0,3026.7563,5162.6685
01/01/2018 09:15,4143.5103,3720.4553,15094.65,15.08395,0,15964.513,26067.404,3027.794,63.060165,0,3032.4856,4937.776
01/01/2018 09:30,4630.0146,3720.4553,15085.48,15.08395,0,16195.267,27413.443,3111.232,63.376976,0,3032.747,5070.188
01/01/2018 09:45,4482.0195,3720.4553,15084.346,15.08395,0,15932.175,28641.582,3188.7625,63.40968,0,3034.2834,8880.38
01/01/2018 10:00,4815.2056,3684.1006,15077.522,15.08395,0,15710.684,29828.635,3262.8604,63.256424,0,3035.9944,9802.647
01/01/2018 10:15,4737.4937,3219.729,16194.328,15.949103,0,17776.826,30981.361,3336.5288,63.4369,0,3039.922,9807.583
01/01/2018 10:30,5094.576,2453.0117,16186.636,15.949103,0,17371.426,32174.059,3413.3877,63.2793,0,3047.409,9807.583
01/01/2018 10:45,5063.834,2304.9048,16185.998,15.949103,0,17230.002,33227.793,3492.8362,63.368874,0,3053.9277,9807.583
01/01/2018 11:00,5322.8174,1244.717,16162.282,15.949103,0,16998.41,34138.016,3565.7573,63.230354,0,3063.6545,9807.583
01/01/2018 11:15,5176.628,0,17757.902,15.949103,0,19224.645,35011.164,3652.4683,63.489574,0,3070.1848,9807.583
01/01/2018 11:30,5355.8037,0,17752.908,15.949103,0,18874.615,35922.242,3749.0632,63.280693,0,3074.444,9807.583
01/01/2018 11:45,5362.5435,0,17812.06,15.949103,0,19062.33,36896.82,3841.7827,63.39591,0,3080.6265,9807.583
01/01/2018 12:00,5652.5356,0,17738.975,15.949103,0,18100.738,38198.336,3939.2043,63.092922,0,3089.982,9807.583
01/01/2018 12:15,5759.422,0,19144.94,38.05425,0,18759.258,39559.586,4032.7532,63.32944,0,3099.5027,9807.583
01/01/2018 12:30,6145.7397,0,19131.455,38.05425,0,18004.252,40983.598,4120.95,63.560028,0,3100.7056,9807.583
01/01/2018 12:45,6243.5386,0,19127.432,38.05425,0,17006.94,42076.105,4214.137,63.32113,0,3100.9612,9807.583
01/01/2018 13:00,6550.4165,0,19121.744,38.05425,0,15960.904,42897.945,4308.7944,63.251923,0,3104.3103,9807.583
01/01/2018 13:15,6853.6533,0,19594.79,38.05425,0,16268.794,43647.305,4410.6953,63.398117,0,3106.5168,9807.583
01/01/2018 13:30,7201.508,0,19593.777,38.05425,0,15720.62,44412.855,4512.362,63.39099,0,3107.3982,9807.583
01/01/2018 13:45,7334.3706,0,19593.16,38.05425,0,15294.907,44885.945,4624.656,63.139256,0,3109.3806,9807.583
01/01/2018 14:00,7566.261,0,19593.818,38.05425,0,14769.813,45262.914,4729.7065,63.14517,0,3119.5415,9807.583
01/01/2018 14:15,7699.025,0,19908.2,38.05425,0,15644.934,45786.402,4822.4146,63.597305,0,3119.0889,9807.583
01/01/2018 14:30,8068.866,0,19908.986,38.05425,0,15262.65,46904.23,4906.1514,63.595165,0,3120.0483,9807.583
01/01/2018 14:45,8348.954,0,19909.486,38.05425,0,15683.645,47565.395,4990.7046,63.621677,0,3120.395,9807.583
01/01/2018 15:00,8647.777,0,19910.553,38.05425,0,14719.032,48232.273,5074.929,63.570854,0,3126.7522,9807.583
01/01/2018 15:15,8681.587,0,19930.58,38.05425,0,14306.283,47849.938,5150.081,63.358086,0,2038.7489,9807.583
01/01/2018 15:30,8887.616,0,19931.105,38.05425,0,13619.58,47585.953,5210.891,63.222393,0,2038.8794,9807.583
01/01/2018 15:45,8861.198,0,19931.316,38.05425,0,13033.607,47311.383,5267.1196,63.294918,0,2039.1136,9807.583
01/01/2018 16:00,8973.48,0,19931.752,38.05425,0,12586.685,46585.734,5316.576,63.217308,0,3656.8203,9807.583
01/01/2018 16:15,9026.171,0,19932.668,38.05425,0,12189.345,46282.438,5357.315,63.08566,0,1732.651,9807.583
01/01/2018 16:30,9158.612,0,19933.59,38.05425,0,11602.593,46168.55,5394.0957,62.900455,0,1617.4556,9807.583
01/01/2018 16:45,9439.0625,0,19934.174,38.05425,0,11241.766,46654.76,5420.979,62.595196,0,1616.2871,9807.583
01/01/2018 17:00,9625.298,0,19935.396,38.05425,0,11202.995,46754.043,5442.696,62.378506,0,6109.2007,9807.583
01/01/2018 17:15,9781.491,0,19468.096,38.05425,0,10266.561,47005.21,5446.4165,62.361927,0,3507.8586,9807.583
01/01/2018 17:30,9823.613,0,19468.469,38.05425,0,10086.126,47317.664,5453.4395,62.36124,0,3272.8271,9807.583
01/01/2018 17:45,9936.272,0,19470.484,38.05425,0,10094.004,47477.062,5443.5146,62.37999,0,3247.2393,9807.583
01/01/2018 18:00,9953.985,0,19472.713,38.05425,0,9748.531,45628.258,5427.8496,62.399273,0,3234.9863,9807.583
01/01/2018 18:15,9883.098,0,19329.74,38.05425,0,9797.796,45594.88,5402.759,62.472607,0,3221.7708,9807.583
01/01/2018 18:30,9828.974,0,19319.91,38.05425,0,9945.598,45772.207,5382.289,62.526028,0,3199.1843,9807.583
01/01/2018 18:45,9704.53,0,19319.695,38.05425,0,9956.151,45856.523,5353.9854,62.572983,0,3159.1375,9807.583
01/01/2018 19:00,9694.1,0,19321.275,38.05425,0,10059.4375,46265.074,5330.2334,62.63436,0,3151.2173,9807.583
01/01/2018 19:15,9412.1,0,18523.676,38.05425,0,9559.699,46079.395,5303.3594,62.759983,0,3138.2793,9807.583
01/01/2018 19:30,9210.668,1172.4818,18497.76,38.05425,0,9995.088,45859.527,5262.676,62.928146,0,3130.6858,9807.583
01/01/2018 19:45,9078.672,2352.3455,18495.996,38.05425,0,10327.231,45037.164,5228.5884,63.148106,0,3125.6658,9807.583
01/01/2018 20:00,8673.4375,3720.4553,18494.389,38.05425,0,10767.969,44159.25,5193.016,63.274483,0,3123.1223,9807.583
01/01/2018 20:15,8474.04,3720.4553,18329.389,32.629253,0,10946.83,42862.906,5151.3833,63.361416,0,3120.498,9807.583
01/01/2018 20:30,7969.4756,3720.4553,18330.129,32.629253,0,11432.609,41308.04,5088.1147,63.443165,0,3119.1396,9807.583
01/01/2018 20:45,7736.9185,3720.4553,18330.525,30.71653,0,11854.113,39449.14,5019.548,63.480312,0,3118.2705,9807.583
01/01/2018 21:00,7486.4907,3720.4553,18328.53,30.71653,0,11989.024,37907.934,4963.692,63.51543,0,3117.9983,9807.583
01/01/2018 21:15,7136.394,3720.4553,17746.805,18.22808,0,11930.8955,35567.504,4864.799,63.522606,0,3117.1934,9807.583
01/01/2018 21:30,6809.3447,3720.4553,17743.111,18.22808,0,12692.29,33511.344,4752.348,63.538628,0,3116.3845,9807.583
01/01/2018 21:45,6395.1074,3720.4553,17731.232,20.140804,0,13033.808,31535.152,4654.9077,63.521194,0,3113.4863,9807.583
01/01/2018 22:00,6098.9546,3720.4553,17734.672,20.140804,0,13601.42,29777.604,4540.294,63.509678,0,3106.5823,9807.583
01/01/2018 22:15,5814.6763,3720.4553,16717.857,20.140804,0,12527.928,27644.9,4411.9585,63.291203,0,3104.2126,9807.583
01/01/2018 22:30,5529.8213,3720.4553,16745.006,20.140804,0,13174.486,25876.535,4275.337,63.248844,0,3097.8289,9807.583
01/01/2018 22:45,5333.847,3720.4553,16742.67,20.140804,0,13092.938,24180.385,4135.697,63.250698,0,3093.9653,9807.583
01/01/2018 23:00,5022.3486,3720.4553,16751.879,20.140804,0,13528.979,22599.531,3987.6218,63.183693,0,3083.476,9807.583
01/01/2018 23:15,4867.8613,3720.4553,16281.143,16.975445,0,12999.429,21213.488,3838.0876,63.064957,0,3080.4033,9807.583
01/01/2018 23:30,4538.719,3720.4553,16213.227,16.975445,0,12078.103,19824.895,3679.8833,63.120186,0,3078.3535,9807.583
01/01/2018 23:45,4325.507,3720.4553,16221.264,16.975445,0,12438.451,18304.424,3512.0781,63.105408,0,3072.1926,9807.583
02/01/2018 00:00,4060.1763,3720.4553,16228.518,16.975445,0,12800.298,16923.771,3326.6216,63.26542,0,3070.8767,9807.583
02/01/2018 00:15,3927.3484,3720.4553,14499.267,16.975445,0,12642.99,15605.11,3149.5195,62.820145,0,3069.243,9807.583
02/01/2018 00:30,3713.342,3720.4553,14502.661,16.975445,0,13066.587,14219.546,2980.6572,62.90033,0,3064.7,9807.583
02/01/2018 00:45,3505.9258,3720.4553,14501.401,16.975445,0,13393.402,12921.66,2818.6096,63.07924,0,3058.4683,9807.583
02/01/2018 01:00,3298.609,3720.4553,14489.075,16.975445,0,12551.963,11627.775,2666.262,63.106007,0,3056.3286,9807.583
02/01/2018 01:15,3113.0457,3720.4553,13634.205,16.975445,0,12317.537,10338.497,2519.2434,63.002956,0,3041.2102,9807.583
02/01/2018 01:30,2903.0344,3720.4553,13624.659,16.975445,0,12418.744,9035.979,2384.7485,63.170868,0,3039.4495,9807.583
02/01/2018 01:45,2645.5063,3720.4553,13627.228,16.975445,0,12491.808,7943.0103,2263.3367,63.19957,0,3036.0881,9807.583
02/01/2018 02:00,2541.21,3720.4553,13632.147,16.975445,0,12761.011,6956.2646,2155.0647,63.088985,0,3033.7969,9807.583
02/01/2018 02:15,2260.0317,3720.4553,13543.026,15.08395,0,12924.669,5910.5557,2065.8816,62.930107,0,3032.6028,9807.583
02/01/2018 02:30,2187.287,3720.4553,13540.455,15.08395,0,13016.919,5208.5312,1986.7712,62.958935,0,3031.1985,9696.089
02/01/2018 02:45,2057.9778,3720.4553,13546.111,15.08395,0,13344.039,4571.808,1921.0634,62.916084,0,3028.8467,9432.98
02/01/2018 03:00,1911.2327,3720.4553,13556.291,15.08395,0,13552.053,4040.6633,1879.5931,63.07528,0,3024.041,9298.195
02/01/2018 03:15,1806.2521,2630.2751,13436.703,27.5724,0,12895.255,3805.4897,1850.4363,63.301018,0,2007.1733,9124.469
02/01/2018 03:30,1719.256,2630.2751,13445.031,27.5724,0,13164.061,3659.0098,1822.813,63.15108,0,2006.7642,8614.606
02/01/2018 03:45,1688.468,2630.2751,13447.854,32.13224,0,13255.142,3486.7974,1814.5972,63.129326,0,2006.3198,7783.29
02/01/2018 04:00,1617.5446,2630.2751,13438.206,32.13224,0,13316.976,3389.583,1806.6863,63.19204,0,3622.8699,6988.6245
02/01/2018 04:15,1606.2783,2630.2751,13446.238,32.13224,0,13426.049,3375.6511,1804.4612,63.179245,0,1707.8048,5847.331
02/01/2018 04:30,1577.1099,2630.2751,13450.52,32.13224,0,13540.381,3530.4429,1807.4979,3.1555681,0,1611.8862,5098.0215
02/01/2018 04:45,1599.797,2630.2751,13454.55,32.13224,0,13529.376,3770.8472,1816.6747,3.014596,0,1598.858,3744.1646
02/01/2018 05:00,1588.7441,2630.2751,13453.9,32.13224,0,13479.244,4063.6714,1835.4811,3.3283,0,5961.0464,2757.46
02/01/2018 05:15,1630.9796,2630.2751,13463.749,32.13224,0,13623.015,4461.0454,1860.6503,3.3324027,0,3264.1006,2832.229
02/01/2018 05:30,1613.6244,2630.2751,13461.659,32.13224,0,13602.1455,4841.9946,1887.3984,3.0180154,0,3096.2615,2337.4363
02/01/2018 05:45,1658.0988,2630.2751,13456.94,32.13224,0,13568.758,5238.7495,1916.617,3.31253,0,3065.698,940.8473
02/01/2018 06:00,1703.178,2630.2751,13466.807,32.13224,0,13721.984,6000.535,1954.0912,3.1596162,0,3046.5034,603.3823
02/01/2018 06:15,1785.2842,2630.2751,13490.481,32.13224,0,13777.882,6855.53,1997.9532,3.269766,0,3026.7437,894.39594
02/01/2018 06:30,1898.2115,2630.2751,13495.47,32.13224,0,13878.6,7976.368,2058.8352,3.159301,0,3020.265,829.6066
02/01/2018 06:45,2063.279,2630.2751,13501.176,32.13224,0,13973.76,9255.504,2125.4338,3.3438146,0,3011.3367,665.5979
02/01/2018 07:00,2255.011,2630.2751,13503.793,32.13224,0,15149.178,10759.694,2199.1365,3.0947185,0,3012.0417,369.79285
02/01/2018 07:15,2521.1274,2630.2751,13777.019,32.13224,0,14763.557,12272.281,2277.1104,3.2068014,0,3024.7188,99.000114
02/01/2018 07:30,2595.8025,2630.2751,13771.944,32.13224,0,14915.366,13931.696,2363.815,3.1854715,0,3023.7954,444.00473
02/01/2018 07:45,2974.9578,2630.2751,13784.325,32.13224,0,14849.471,15889.8545,2456.2256,3.3317502,0,3023.7002,232.41135
02/01/2018 08:00,3093.968,2630.2751,13781.927,32.13224,0,14678.395,17661.36,2550.5874,3.1805103,0,3024.814,256.8469
02/01/2018 08:15,3522.9639,2630.2751,14082.979,15.08395,0,15425.481,19596.62,2655.1833,2.516923,0,3025.5422,328.6787
02/01/2018 08:30,3526.728,2630.2751,14080.273,15.08395,0,15291.553,21281.748,2746.9524,2.675854,0,3025.5286,183.59421
02/01/2018 08:45,4064.8958,2630.2751,14088.329,15.08395,0,15179,23040.643,2844.5457,62.57244,0,3026.1807,4911.1255
02/01/2018 09:00,4068.2412,2630.2751,14091.643,15.08395,0,14914.447,24566.99,2936.9941,62.612522,0,3026.774,5111.557
02/01/2018 09:15,4456.1,3720.4553,15057.158,15.08395,0,14571.371,26067.404,3027.794,62.816177,0,3032.4678,4983.0493
02/01/2018 09:30,4465.405,3720.4553,15051.496,15.08395,0,14784.223,27413.443,3111.232,63.47635,0,3032.8723,5111.0264
02/01/2018 09:45,4761.192,3720.4553,15054.893,15.08395,0,14321.349,28641.582,3188.7625,63.349583,0,3034.9578,8836.905
02/01/2018 10:00,4676.264,3684.904,15024.909,15.08395,0,13580.425,29828.635,3262.8604,63.332153,0,3037.4224,9799.593
02/01/2018 10:15,5029.448,3219.729,16165.887,15.949103,0,15510.528,30981.361,3336.5288,63.21434,0,3041.6226,9807.583
02/01/2018 10:30,5019.3276,2453.0117,16162.185,15.949103,0,15027.237,32174.059,3413.3877,63.369476,0,3051.718,9807.583
02/01/2018 10:45,5325.196,2304.9048,16160.638,15.949103,0,14753.474,33227.793,3492.8362,63.155876,0,3059.535,9807.583
02/01/2018 11:00,5231.538,1244.717,16163.519,15.949103,0,14766.155,34138.016,3565.7573,63.3008,0,3070.4722,9807.583
02/01/2018 11:15,5526.6616,0,17747.857,15.949103,0,16469.943,35011.164,3652.4683,63.23898,0,3077.5684,9807.583
02/01/2018 11:30,5472.9727,0,17752.266,15.949103,0,16266.178,35922.242,3749.0632,63.348694,0,3081.6213,9807.583
02/01/2018 11:45,5655.03,0,17804.742,15.949103,0,16409.52,36896.82,3841.7827,63.117718,0,3085.3704,9807.583
02/01/2018 12:00,5866.2207,0,17721.012,15.949103,0,15513.138,38198.336,3939.2043,63.200035,0,3093.7556,9807.583
02/01/2018 12:15,5945.2246,0,19140.662,38.05425,0,16344.685,39559.586,4032.7532,63.038425,0,3102.6877,9807.583
02/01/2018 12:30,6169.3716,0,19139.576,38.05425,0,15965.106,40983.598,4120.95,63.395866,0,3101.2678,9807.583
02/01/2018 12:45,6501.373,0,19125.041,38.05425,0,15258.219,42076.105,4214.137,63.325836,0,3101.2705,9807.583
02/01/2018 13:00,6802.8423,0,19118.9,38.05425,0,14756.297,42897.945,4308.7944,63.3034,0,3103.727,9807.583
02/01/2018 13:15,6948.713,0,19579.686,38.05425,0,14789.692,43647.305,4410.6953,63.437145,0,3105.7292,9807.583
02/01/2018 13:30,7294.6772,0,19579.457,38.05425,0,14212.992,44412.855,4512.362,63.376972,0,3106.659,9807.583
02/01/2018 13:45,7494.031,0,19577.227,38.05425,0,13853.983,44885.945,4624.656,63.063133,0,3108.5447,9807.583
02/01/2018 14:00,7700.037,0,19569.994,38.05425,0,13279.992,45262.914,4729.7065,62.99399,0,3118.98,9807.583
02/01/2018 14:15,7996.8574,0,19908.213,38.05425,0,13802.323,45786.402,4822.4146,63.411987,0,3119.1497,9807.583
02/01/2018 14:30,8215.61,0,19909.129,38.05425,0,13577.383,46904.23,4906.1514,63.311092,0,3119.9028,9807.583
02/01/2018 14:45,8651.214,0,19909.375,38.05425,0,13883.748,47565.395,4990.7046,63.229443,0,3119.995,9807.583
02/01/2018 15:00,8823.187,0,19909.998,38.05425,0,13032.566,48232.273,5074.929,63.097538,0,3127.1082,9807.583
02/01/2018 15:15,8939.727,0,19929.89,38.05425,0,12879.054,47849.938,5150.081,62.969032,0,2039.2092,9807.583
02/01/2018 15:30,9064.412,0,19930.22,38.05425,0,12517.78,47585.953,5210.891,62.88656,0,2039.1205,9807.583
02/01/2018 15:45,8991.266,0,19930.441,38.05425,0,12081.619,47311.383,5267.1196,62.903706,0,2039.3894,9807.583
02/01/2018 16:00,9160.023,0,19930.688,38.05425,0,11884.133,46585.734,5316.576,62.819675,0,3656.6023,9807.583
02/01/2018 16:15,9167.298,0,19931.414,38.05425,0,11819.722,46282.438,5357.315,62.783386,0,1733.0089,9807.583
02/01/2018 16:30,9326.942,0,19932.322,38.05425,0,11537.259,46168.55,5394.0957,62.777287,0,1617.3927,9807.583
02/01/2018 16:45,9435.814,0,19932.672,38.05425,0,11511.472,46654.76,5420.979,62.647358,0,1616.2032,9807.583
02/01/2018 17:00,9695.318,0,19934.047,38.05425,0,11739.297,46754.043,5442.696,62.587616,0,6107.4946,9807.583
02/01/2018 17:15,9718.667,0,19466.139,38.05425,0,10879.635,47005.21,5446.4165,62.594433,0,3507.3855,9807.583
02/01/2018 17:30,9889.473,0,19466.705,38.05425,0,10744.22,47317.664,5453.4395,62.618927,0,3272.34,9807.583
02/01/2018 17:45,9959.72,0,19468.795,38.05425,0,10767.912,47477.062,5443.5146,62.65175,0,3246.4292,9807.583
02/01/2018 18:00,9975.485,0,19470.652,38.05425,0,10429.392,45628.258,5427.8496,62.67511,0,3235.474,9807.583
02/01/2018 18:15,9900.486,0,19326.9,38.05425,0,10516.109,45594.88,5402.759,62.7605,0,3215.6772,9807.583
02/01/2018 18:30,9947.247,0,19318.53,38.05425,0,10589.88,45772.207,5382.289,62.815052,0,3192.3738,9807.583
02/01/2018 18:45,9796.474,0,19318.656,38.05425,0,10569.647,45856.523,5353.9854,62.877724,0,3154.034,9807.583
02/01/2018 19:00,9787.581,0,19320.68,38.05425,0,10556.248,46265.074,5330.2334,62.949368,0,3142.6487,9807.583
02/01/2018 19:15,9546.19,0,18522.246,38.05425,0,9577.057,46079.395,5303.3594,62.99494,0,3135.5837,9807.583
02/01/2018 19:30,9395.547,1172.4818,18498.922,38.05425,0,9779.613,45859.527,5262.676,63.078827,0,3128.0703,9807.583
02/01/2018 19:45,9302.486,2272.3103,18495.73,38.05425,0,9825.414,45037.164,5228.5884,63.185623,0,3124.2395,9807.583
02/01/2018 20:00,8919.974,3720.4553,18494.67,38.05425,0,9994.99,44159.25,5193.016,63.220833,0,3120.8257,9807.583
02/01/2018 20:15,8705.792,3720.4553,18328.277,30.71653,0,10200.97,42862.906,5151.3833,63.272774,0,3119.2393,9807.583
02/01/2018 20:30,8221.576,3720.4553,18329.04,32.629253,0,10600.058,41308.04,5088.1147,63.341595,0,3119.1372,9807.583
02/01/2018 20:45,7930.5015,3720.4553,18329.086,30.71653,0,10923.876,39449.14,5019.548,63.362156,0,3117.7375,9807.583
02/01/2018 21:00,7598.507,3720.4553,18324.459,30.71653,0,10929.186,37907.934,4963.692,63.3986,0,3118.1099,9807.583
02/01/2018 21:15,7306.1724,3720.4553,17741.791,18.22808,0,10670.825,35567.504,4864.799,63.401672,0,3117.6172,9807.583
02/01/2018 21:30,7103.7026,3720.4553,17735.775,18.22808,0,11263.641,33511.344,4752.348,63.396805,0,3116.3113,9807.583
02/01/2018 21:45,6735.6807,3720.4553,17722.262,18.22808,0,11516.802,31535.152,4654.9077,63.36187,0,3113.9624,9807.583
02/01/2018 22:00,6406.0566,3720.4553,17723.643,18.22808,0,11965.351,29777.604,4540.294,63.34334,0,3107.3142,9807.583
02/01/2018 22:15,6271.887,3720.4553,16703.436,20.140804,0,10839.544,27644.9,4411.9585,63.184208,0,3105.3704,9807.583
02/01/2018 22:30,5824.903,3720.4553,16713.486,20.140804,0,11271.469,25876.535,4275.337,63.172348,0,3099.0488,9807.583
02/01/2018 22:45,5711.236,3720.4553,16702.094,20.140804,0,11101.754,24180.385,4135.697,63.200695,0,3095.101,9807.583
02/01/2018 23:00,5223.21,3720.4553,16699.982,20.140804,0,11338.723,22599.531,3987.6218,63.158245,0,3084.5942,9807.583
02/01/2018 23:15,5135.3994,3720.4553,16159.132,16.975445,0,10608,21213.488,3838.0876,62.935745,0,3081.9558,9807.583
02/01/2018 23:30,4853.008,3720.4553,16234.654,16.975445,0,10212.798,19824.895,3679.8833,63.00065,0,3079.5137,9807.583
02/01/2018 23:45,4741.0996,3720.4553,16236.653,16.975445,0,10534.691,18304.424,3512.0781,62.992172,0,3073.4675,9807.583
03/01/2018 00:00,4453.9297,3720.4553,16164.783,16.975445,0,10452.785,16923.771,3326.6216,63.01616,0,3072.2332,9807.583
03/01/2018 00:15,4271.878,3720.4553,14443.12,16.975445,0,10301.323,15605.11,3149.5195,62.774757,0,3071.0073,9807.583
03/01/2018 00:30,4023.0623,3720.4553,14428.466,16.975445,0,10518.535,14219.546,2980.6572,62.77748,0,3067.2537,9807.583
03/01/2018 00:45,3823.9187,3720.4553,14427.528,16.975445,0,10787.753,12921.66,2818.6096,62.81602,0,3060.3115,9807.583
03/01/2018 01:00,3571.4717,3720.4553,14423.454,16.975445,0,9985.675,11627.775,2666.262,63.032402,0,3058.1384,9807.583
03/01/2018 01:15,3392.9866,3720.4553,13538.397,16.975445,0,9598.763,10338.497,2519.2434,63.03868,0,3043.8425,9807.583
03/01/2018 01:30,3155.0483,3720.4553,13539.675,16.975445,0,9803.955,9035.979,2384.7485,62.949932,0,3043.1917,9807.583
03/01/2018 01:45,2888.3335,3720.4553,13549.591,16.975445,0,10000.736,7943.0103,2263.3367,63.098877,0,3039.0552,9807.583
03/01/2018 02:00,2741.6501,3720.4553,13551.037,16.975445,0,10228.81,6956.2646,2155.0647,63.139633,0,3036.5842,9807.583
03/01/2018 02:15,2482.8923,3720.4553,13464.609,15.08395,0,10312.8,5910.5557,2065.8816,62.792473,0,3034.8547,9807.583
03/01/2018 02:30,2297.6187,3720.4553,13470.854,15.08395,0,10514.512,5208.5312,1986.7712,62.76454,0,3033.298,9696.518
03/01/2018 02:45,2078.6738,3720.4553,13475.482,15.08395,0,10655.076,4571.808,1921.0634,62.83683,0,3030.983,9432.16
03/01/2018 03:00,2014.1775,3720.4553,13483.969,15.08395,0,10789.984,4040.6633,1879.5931,62.787235,0,3026.1802,9302.321
